2023-11-18 00:46:53,577 INFO    StreamThr :2482428 [internal.py:wandb_internal():89] W&B internal server running at pid: 2482428, started at: 2023-11-18 00:46:53.577049
2023-11-18 00:46:53,578 DEBUG   HandlerThread:2482428 [handler.py:handle_request():146] handle_request: status
2023-11-18 00:46:53,579 INFO    WriterThread:2482428 [datastore.py:open_for_write():85] open: /alpha/overcooked_rl/algorithms/wandb/run-20231118_004653-n07l4nhz/run-n07l4nhz.wandb
2023-11-18 00:46:53,580 DEBUG   SenderThread:2482428 [sender.py:send():380] send: header
2023-11-18 00:46:53,594 DEBUG   SenderThread:2482428 [sender.py:send():380] send: run
2023-11-18 00:46:54,549 INFO    SenderThread:2482428 [dir_watcher.py:__init__():211] watching files in: /alpha/overcooked_rl/algorithms/wandb/run-20231118_004653-n07l4nhz/files
2023-11-18 00:46:54,550 INFO    SenderThread:2482428 [sender.py:_start_run_threads():1125] run started: n07l4nhz with start time 1700239613.576885
2023-11-18 00:46:54,558 DEBUG   HandlerThread:2482428 [handler.py:handle_request():146] handle_request: check_version
2023-11-18 00:46:54,558 DEBUG   SenderThread:2482428 [sender.py:send_request():407] send_request: check_version
2023-11-18 00:46:55,442 DEBUG   HandlerThread:2482428 [handler.py:handle_request():146] handle_request: run_start
2023-11-18 00:46:55,447 DEBUG   HandlerThread:2482428 [system_info.py:__init__():32] System info init
2023-11-18 00:46:55,447 DEBUG   HandlerThread:2482428 [system_info.py:__init__():47] System info init done
2023-11-18 00:46:55,447 INFO    HandlerThread:2482428 [system_monitor.py:start():194] Starting system monitor
2023-11-18 00:46:55,448 INFO    SystemMonitor:2482428 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-18 00:46:55,448 INFO    HandlerThread:2482428 [system_monitor.py:probe():214] Collecting system info
2023-11-18 00:46:55,448 INFO    SystemMonitor:2482428 [interfaces.py:start():190] Started cpu monitoring
2023-11-18 00:46:55,448 INFO    SystemMonitor:2482428 [interfaces.py:start():190] Started disk monitoring
2023-11-18 00:46:55,449 INFO    SystemMonitor:2482428 [interfaces.py:start():190] Started gpu monitoring
2023-11-18 00:46:55,450 INFO    SystemMonitor:2482428 [interfaces.py:start():190] Started memory monitoring
2023-11-18 00:46:55,450 INFO    SystemMonitor:2482428 [interfaces.py:start():190] Started network monitoring
2023-11-18 00:46:55,455 DEBUG   HandlerThread:2482428 [system_info.py:probe():196] Probing system
2023-11-18 00:46:55,460 DEBUG   HandlerThread:2482428 [system_info.py:_probe_git():181] Probing git
2023-11-18 00:46:55,474 DEBUG   HandlerThread:2482428 [system_info.py:_probe_git():189] Probing git done
2023-11-18 00:46:55,474 DEBUG   HandlerThread:2482428 [system_info.py:probe():244] Probing system done
