2023-11-15 19:15:08,533 INFO    StreamThr :900012 [internal.py:wandb_internal():89] W&B internal server running at pid: 900012, started at: 2023-11-15 19:15:08.533259
2023-11-15 19:15:08,534 DEBUG   HandlerThread:900012 [handler.py:handle_request():146] handle_request: status
2023-11-15 19:15:08,536 INFO    WriterThread:900012 [datastore.py:open_for_write():85] open: /alpha/overcooked_rl/algorithms/wandb/run-20231115_191508-sz6nkidq/run-sz6nkidq.wandb
2023-11-15 19:15:08,536 DEBUG   SenderThread:900012 [sender.py:send():380] send: header
2023-11-15 19:15:08,559 DEBUG   SenderThread:900012 [sender.py:send():380] send: run
2023-11-15 19:15:09,324 INFO    SenderThread:900012 [dir_watcher.py:__init__():211] watching files in: /alpha/overcooked_rl/algorithms/wandb/run-20231115_191508-sz6nkidq/files
2023-11-15 19:15:09,324 INFO    SenderThread:900012 [sender.py:_start_run_threads():1125] run started: sz6nkidq with start time 1700046908.533141
2023-11-15 19:15:09,335 DEBUG   HandlerThread:900012 [handler.py:handle_request():146] handle_request: check_version
2023-11-15 19:15:09,335 DEBUG   SenderThread:900012 [sender.py:send_request():407] send_request: check_version
2023-11-15 19:15:10,193 DEBUG   HandlerThread:900012 [handler.py:handle_request():146] handle_request: run_start
2023-11-15 19:15:10,199 DEBUG   HandlerThread:900012 [system_info.py:__init__():32] System info init
2023-11-15 19:15:10,199 DEBUG   HandlerThread:900012 [system_info.py:__init__():47] System info init done
2023-11-15 19:15:10,199 INFO    HandlerThread:900012 [system_monitor.py:start():194] Starting system monitor
2023-11-15 19:15:10,199 INFO    SystemMonitor:900012 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-15 19:15:10,199 INFO    HandlerThread:900012 [system_monitor.py:probe():214] Collecting system info
2023-11-15 19:15:10,200 INFO    SystemMonitor:900012 [interfaces.py:start():190] Started cpu monitoring
2023-11-15 19:15:10,200 INFO    SystemMonitor:900012 [interfaces.py:start():190] Started disk monitoring
2023-11-15 19:15:10,200 INFO    SystemMonitor:900012 [interfaces.py:start():190] Started gpu monitoring
2023-11-15 19:15:10,201 INFO    SystemMonitor:900012 [interfaces.py:start():190] Started memory monitoring
2023-11-15 19:15:10,202 INFO    SystemMonitor:900012 [interfaces.py:start():190] Started network monitoring
2023-11-15 19:15:10,208 DEBUG   HandlerThread:900012 [system_info.py:probe():196] Probing system
2023-11-15 19:15:10,215 DEBUG   HandlerThread:900012 [system_info.py:_probe_git():181] Probing git
2023-11-15 19:15:10,225 DEBUG   HandlerThread:900012 [system_info.py:_probe_git():189] Probing git done
2023-11-15 19:15:10,225 DEBUG   HandlerThread:900012 [system_info.py:probe():244] Probing system done
2023-11-15 19:15:10,225 DEBUG   HandlerThread:900012 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-26-generic-x86_64-with-debian-bookworm-sid', 'python': '3.7.12', 'heartbeatAt': '2023-11-15T11:15:10.208419', 'startedAt': '2023-11-15T11:15:08.529953', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/alpha/overcooked_rl/algorithms/bpr_NN_scriptedPolicy.py', 'codePathLocal': 'bpr_NN_scriptedPolicy.py', 'codePath': 'algorithms/bpr_NN_scriptedPolicy.py', 'git': {'remote': 'git@github.com:AlexWanghaoming/overcooked_rl.git', 'commit': '13a286d7c12f0639988ae897ef486edd046772b7'}, 'email': '568019240@qq.com', 'root': '/alpha/overcooked_rl', 'host': 'wanghm', 'username': 'wanghm', 'executable': '/home/wanghm/anaconda3/envs/overcooked_ai/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 4699.97275, 'min': 800.0, 'max': 5150.0}, 'cpu_freq_per_core': [{'current': 4700.011, 'min': 800.0, 'max': 5100.0}, {'current': 4699.988, 'min': 800.0, 'max': 5100.0}, {'current': 4700.0, 'min': 800.0, 'max': 5100.0}, {'current': 4699.988, 'min': 800.0, 'max': 5100.0}, {'current': 4700.0, 'min': 800.0, 'max': 5300.0}, {'current': 4700.0, 'min': 800.0, 'max': 5300.0}, {'current': 4699.988, 'min': 800.0, 'max': 5100.0}, {'current': 4700.0, 'min': 800.0, 'max': 5100.0}, {'current': 4699.951, 'min': 800.0, 'max': 5100.0}, {'current': 4699.961, 'min': 800.0, 'max': 5100.0}, {'current': 4700.0, 'min': 800.0, 'max': 5100.0}, {'current': 4700.0, 'min': 800.0, 'max': 5100.0}, {'current': 4700.0, 'min': 800.0, 'max': 5300.0}, {'current': 4699.974, 'min': 800.0, 'max': 5300.0}, {'current': 4699.818, 'min': 800.0, 'max': 5100.0}, {'current': 4699.885, 'min': 800.0, 'max': 5100.0}], 'disk': {'/': {'total': 1832.2072448730469, 'used': 161.70772552490234}}, 'gpu': 'NVIDIA GeForce RTX 3080', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080', 'memory_total': 10737418240}], 'memory': {'total': 31.163162231445312}}
2023-11-15 19:15:10,225 INFO    HandlerThread:900012 [system_monitor.py:probe():224] Finished collecting system info
2023-11-15 19:15:10,225 INFO    HandlerThread:900012 [system_monitor.py:probe():227] Publishing system info
2023-11-15 19:15:10,225 DEBUG   HandlerThread:900012 [system_info.py:_save_pip():53] Saving list of pip packages installed into the current environment
2023-11-15 19:15:10,226 DEBUG   HandlerThread:900012 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-15 19:15:10,226 DEBUG   HandlerThread:900012 [system_info.py:_save_conda():76] Saving list of conda packages installed into the current environment
2023-11-15 19:15:10,325 INFO    Thread-12 :900012 [dir_watcher.py:_on_file_created():271] file/dir created: /alpha/overcooked_rl/algorithms/wandb/run-20231115_191508-sz6nkidq/files/requirements.txt
2023-11-15 19:15:10,326 INFO    Thread-12 :900012 [dir_watcher.py:_on_file_created():271] file/dir created: /alpha/overcooked_rl/algorithms/wandb/run-20231115_191508-sz6nkidq/files/conda-environment.yaml
2023-11-15 19:15:12,231 DEBUG   HandlerThread:900012 [system_info.py:_save_conda():87] Saving conda packages done
2023-11-15 19:15:12,232 INFO    HandlerThread:900012 [system_monitor.py:probe():229] Finished publishing system info
2023-11-15 19:15:12,234 DEBUG   SenderThread:900012 [sender.py:send():380] send: files
2023-11-15 19:15:12,234 INFO    SenderThread:900012 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-11-15 19:15:12,239 DEBUG   HandlerThread:900012 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 19:15:12,239 DEBUG   SenderThread:900012 [sender.py:send_request():407] send_request: stop_status
2023-11-15 19:15:12,241 DEBUG   HandlerThread:900012 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 19:15:12,325 INFO    Thread-12 :900012 [dir_watcher.py:_on_file_modified():288] file/dir modified: /alpha/overcooked_rl/algorithms/wandb/run-20231115_191508-sz6nkidq/files/conda-environment.yaml
2023-11-15 19:15:12,325 INFO    Thread-12 :900012 [dir_watcher.py:_on_file_created():271] file/dir created: /alpha/overcooked_rl/algorithms/wandb/run-20231115_191508-sz6nkidq/files/wandb-metadata.json
2023-11-15 19:15:12,680 DEBUG   SenderThread:900012 [sender.py:send():380] send: telemetry
2023-11-15 19:15:13,207 DEBUG   SenderThread:900012 [sender.py:send():380] send: exit
2023-11-15 19:15:13,207 INFO    SenderThread:900012 [sender.py:send_exit():585] handling exit code: 1
2023-11-15 19:15:13,207 INFO    SenderThread:900012 [sender.py:send_exit():587] handling runtime: 3
2023-11-15 19:15:13,209 INFO    SenderThread:900012 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-15 19:15:13,209 INFO    SenderThread:900012 [sender.py:send_exit():593] send defer
2023-11-15 19:15:13,209 DEBUG   HandlerThread:900012 [handler.py:handle_request():146] handle_request: defer
2023-11-15 19:15:13,209 INFO    HandlerThread:900012 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-15 19:15:13,209 DEBUG   SenderThread:900012 [sender.py:send_request():407] send_request: defer
2023-11-15 19:15:13,209 INFO    SenderThread:900012 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-15 19:15:13,209 INFO    SenderThread:900012 [sender.py:transition_state():613] send defer: 1
2023-11-15 19:15:13,209 DEBUG   HandlerThread:900012 [handler.py:handle_request():146] handle_request: defer
2023-11-15 19:15:13,209 INFO    HandlerThread:900012 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-15 19:15:13,209 DEBUG   SenderThread:900012 [sender.py:send_request():407] send_request: defer
2023-11-15 19:15:13,209 INFO    SenderThread:900012 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-15 19:15:13,209 INFO    SenderThread:900012 [sender.py:transition_state():613] send defer: 2
2023-11-15 19:15:13,210 DEBUG   HandlerThread:900012 [handler.py:handle_request():146] handle_request: defer
2023-11-15 19:15:13,210 INFO    HandlerThread:900012 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-15 19:15:13,210 INFO    HandlerThread:900012 [system_monitor.py:finish():203] Stopping system monitor
