2023-11-18 01:11:54,956 INFO    StreamThr :2486944 [internal.py:wandb_internal():89] W&B internal server running at pid: 2486944, started at: 2023-11-18 01:11:54.955722
2023-11-18 01:11:54,956 DEBUG   HandlerThread:2486944 [handler.py:handle_request():146] handle_request: status
2023-11-18 01:11:54,958 INFO    WriterThread:2486944 [datastore.py:open_for_write():85] open: /alpha/overcooked_rl/algorithms/wandb/run-20231118_011154-grp61u57/run-grp61u57.wandb
2023-11-18 01:11:54,958 DEBUG   SenderThread:2486944 [sender.py:send():380] send: header
2023-11-18 01:11:54,969 DEBUG   SenderThread:2486944 [sender.py:send():380] send: run
2023-11-18 01:11:55,761 INFO    SenderThread:2486944 [dir_watcher.py:__init__():211] watching files in: /alpha/overcooked_rl/algorithms/wandb/run-20231118_011154-grp61u57/files
2023-11-18 01:11:55,761 INFO    SenderThread:2486944 [sender.py:_start_run_threads():1125] run started: grp61u57 with start time 1700241114.955445
2023-11-18 01:11:55,766 DEBUG   HandlerThread:2486944 [handler.py:handle_request():146] handle_request: check_version
2023-11-18 01:11:55,767 DEBUG   SenderThread:2486944 [sender.py:send_request():407] send_request: check_version
2023-11-18 01:11:56,725 DEBUG   HandlerThread:2486944 [handler.py:handle_request():146] handle_request: run_start
2023-11-18 01:11:56,729 DEBUG   HandlerThread:2486944 [system_info.py:__init__():32] System info init
2023-11-18 01:11:56,730 DEBUG   HandlerThread:2486944 [system_info.py:__init__():47] System info init done
2023-11-18 01:11:56,730 INFO    HandlerThread:2486944 [system_monitor.py:start():194] Starting system monitor
2023-11-18 01:11:56,730 INFO    SystemMonitor:2486944 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-18 01:11:56,730 INFO    HandlerThread:2486944 [system_monitor.py:probe():214] Collecting system info
2023-11-18 01:11:56,730 INFO    SystemMonitor:2486944 [interfaces.py:start():190] Started cpu monitoring
2023-11-18 01:11:56,731 INFO    SystemMonitor:2486944 [interfaces.py:start():190] Started disk monitoring
2023-11-18 01:11:56,731 INFO    SystemMonitor:2486944 [interfaces.py:start():190] Started gpu monitoring
2023-11-18 01:11:56,731 INFO    SystemMonitor:2486944 [interfaces.py:start():190] Started memory monitoring
2023-11-18 01:11:56,732 INFO    SystemMonitor:2486944 [interfaces.py:start():190] Started network monitoring
2023-11-18 01:11:56,740 DEBUG   HandlerThread:2486944 [system_info.py:probe():196] Probing system
2023-11-18 01:11:56,744 DEBUG   HandlerThread:2486944 [system_info.py:_probe_git():181] Probing git
2023-11-18 01:11:56,750 DEBUG   HandlerThread:2486944 [system_info.py:_probe_git():189] Probing git done
2023-11-18 01:11:56,751 DEBUG   HandlerThread:2486944 [system_info.py:probe():244] Probing system done
