2023-11-18 01:05:29,709 INFO    StreamThr :2486321 [internal.py:wandb_internal():89] W&B internal server running at pid: 2486321, started at: 2023-11-18 01:05:29.709533
2023-11-18 01:05:29,711 DEBUG   HandlerThread:2486321 [handler.py:handle_request():146] handle_request: status
2023-11-18 01:05:29,711 INFO    WriterThread:2486321 [datastore.py:open_for_write():85] open: /alpha/overcooked_rl/algorithms/wandb/run-20231118_010529-jtipiao2/run-jtipiao2.wandb
2023-11-18 01:05:29,712 DEBUG   SenderThread:2486321 [sender.py:send():380] send: header
2023-11-18 01:05:29,723 DEBUG   SenderThread:2486321 [sender.py:send():380] send: run
2023-11-18 01:05:30,497 INFO    SenderThread:2486321 [dir_watcher.py:__init__():211] watching files in: /alpha/overcooked_rl/algorithms/wandb/run-20231118_010529-jtipiao2/files
2023-11-18 01:05:30,498 INFO    SenderThread:2486321 [sender.py:_start_run_threads():1125] run started: jtipiao2 with start time 1700240729.709319
2023-11-18 01:05:30,503 DEBUG   HandlerThread:2486321 [handler.py:handle_request():146] handle_request: check_version
2023-11-18 01:05:30,503 DEBUG   SenderThread:2486321 [sender.py:send_request():407] send_request: check_version
2023-11-18 01:05:31,428 DEBUG   HandlerThread:2486321 [handler.py:handle_request():146] handle_request: run_start
2023-11-18 01:05:31,432 DEBUG   HandlerThread:2486321 [system_info.py:__init__():32] System info init
2023-11-18 01:05:31,432 DEBUG   HandlerThread:2486321 [system_info.py:__init__():47] System info init done
2023-11-18 01:05:31,432 INFO    HandlerThread:2486321 [system_monitor.py:start():194] Starting system monitor
2023-11-18 01:05:31,432 INFO    SystemMonitor:2486321 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-18 01:05:31,432 INFO    HandlerThread:2486321 [system_monitor.py:probe():214] Collecting system info
2023-11-18 01:05:31,432 INFO    SystemMonitor:2486321 [interfaces.py:start():190] Started cpu monitoring
2023-11-18 01:05:31,433 INFO    SystemMonitor:2486321 [interfaces.py:start():190] Started disk monitoring
2023-11-18 01:05:31,433 INFO    SystemMonitor:2486321 [interfaces.py:start():190] Started gpu monitoring
2023-11-18 01:05:31,434 INFO    SystemMonitor:2486321 [interfaces.py:start():190] Started memory monitoring
2023-11-18 01:05:31,434 INFO    SystemMonitor:2486321 [interfaces.py:start():190] Started network monitoring
2023-11-18 01:05:31,443 DEBUG   HandlerThread:2486321 [system_info.py:probe():196] Probing system
2023-11-18 01:05:31,446 DEBUG   HandlerThread:2486321 [system_info.py:_probe_git():181] Probing git
2023-11-18 01:05:31,453 DEBUG   HandlerThread:2486321 [system_info.py:_probe_git():189] Probing git done
2023-11-18 01:05:31,453 DEBUG   HandlerThread:2486321 [system_info.py:probe():244] Probing system done
