2023-11-18 00:39:47,342 INFO    StreamThr :2481848 [internal.py:wandb_internal():89] W&B internal server running at pid: 2481848, started at: 2023-11-18 00:39:47.342513
2023-11-18 00:39:47,343 DEBUG   HandlerThread:2481848 [handler.py:handle_request():146] handle_request: status
2023-11-18 00:39:47,344 INFO    WriterThread:2481848 [datastore.py:open_for_write():85] open: /alpha/overcooked_rl/algorithms/wandb/run-20231118_003947-sj631kze/run-sj631kze.wandb
2023-11-18 00:39:47,345 DEBUG   SenderThread:2481848 [sender.py:send():380] send: header
2023-11-18 00:39:47,359 DEBUG   SenderThread:2481848 [sender.py:send():380] send: run
2023-11-18 00:39:48,370 INFO    SenderThread:2481848 [dir_watcher.py:__init__():211] watching files in: /alpha/overcooked_rl/algorithms/wandb/run-20231118_003947-sj631kze/files
2023-11-18 00:39:48,370 INFO    SenderThread:2481848 [sender.py:_start_run_threads():1125] run started: sj631kze with start time 1700239187.342335
2023-11-18 00:39:48,377 DEBUG   HandlerThread:2481848 [handler.py:handle_request():146] handle_request: check_version
2023-11-18 00:39:48,377 DEBUG   SenderThread:2481848 [sender.py:send_request():407] send_request: check_version
2023-11-18 00:39:49,349 DEBUG   HandlerThread:2481848 [handler.py:handle_request():146] handle_request: run_start
2023-11-18 00:39:49,354 DEBUG   HandlerThread:2481848 [system_info.py:__init__():32] System info init
2023-11-18 00:39:49,354 DEBUG   HandlerThread:2481848 [system_info.py:__init__():47] System info init done
2023-11-18 00:39:49,354 INFO    HandlerThread:2481848 [system_monitor.py:start():194] Starting system monitor
2023-11-18 00:39:49,354 INFO    SystemMonitor:2481848 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-18 00:39:49,355 INFO    HandlerThread:2481848 [system_monitor.py:probe():214] Collecting system info
2023-11-18 00:39:49,355 INFO    SystemMonitor:2481848 [interfaces.py:start():190] Started cpu monitoring
2023-11-18 00:39:49,355 INFO    SystemMonitor:2481848 [interfaces.py:start():190] Started disk monitoring
2023-11-18 00:39:49,355 INFO    SystemMonitor:2481848 [interfaces.py:start():190] Started gpu monitoring
2023-11-18 00:39:49,356 INFO    SystemMonitor:2481848 [interfaces.py:start():190] Started memory monitoring
2023-11-18 00:39:49,356 INFO    SystemMonitor:2481848 [interfaces.py:start():190] Started network monitoring
2023-11-18 00:39:49,362 DEBUG   HandlerThread:2481848 [system_info.py:probe():196] Probing system
2023-11-18 00:39:49,366 DEBUG   HandlerThread:2481848 [system_info.py:_probe_git():181] Probing git
2023-11-18 00:39:49,376 DEBUG   HandlerThread:2481848 [system_info.py:_probe_git():189] Probing git done
2023-11-18 00:39:49,376 DEBUG   HandlerThread:2481848 [system_info.py:probe():244] Probing system done
